"student_id","minutes_watched","paid_in_q2"
"2495","250.70","1"
"2506","28.37","1"
"2534","1.40","1"
"2546","768.00","1"
"2555","1331.87","1"
"2591","179.37","1"
"2620","32.13","1"
"2636","224.00","1"
"2663","30.57","1"
"2702","0.90","1"
"2723","150.17","1"
"2725","251.50","1"
"2731","937.33","1"
"2734","405.40","1"
"2737","1361.13","1"
"2764","5.33","1"
"2811","1151.43","1"
"2824","37.43","1"
"2851","803.13","1"
"2866","12.97","1"
"2881","2.40","1"
"2887","8.17","1"
"2925","30.60","1"
"2945","109.83","1"
"2954","326.23","1"
"2973","6.57","1"
"2978","398.73","1"
"2984","734.03","1"
"2986","1041.93","1"
"3056","3.57","1"
"3062","8.77","1"
"3070","1085.90","1"
"3080","154.93","1"
"3115","42.07","1"
"3146","0.70","1"
"3183","295.10","1"
"3188","70.30","1"
"3195","708.67","1"
"3219","327.90","1"
"3239","3914.37","1"
"3256","720.90","1"
"3292","115.90","1"
"3338","418.50","1"
"3406","33.47","1"
"3420","157.83","1"
"3423","1255.57","1"
"3478","1.20","1"
"3481","61.17","1"
"3511","14.97","1"
"3524","117.57","1"
"3541","56.10","1"
"3577","659.80","1"
"3598","267.80","1"
"3631","13.57","1"
"3643","1118.60","1"
"3652","41.73","1"
"3751","1720.10","1"
"3780","282.07","1"
"3799","354.13","1"
"3817","2280.07","1"
"3852","10.00","1"
"3856","497.17","1"
"3916","123.13","1"
"3943","327.63","1"
"3982","0.10","1"
"3984","60.67","1"
"3987","1.80","1"
"4011","109.97","1"
"4019","115.00","1"
"4035","52.57","1"
"4055","442.50","1"
"4059","327.07","1"
"4078","1.80","1"
"4080","1626.97","1"
"4162","32.33","1"
"4176","74.33","1"
"4186","83.63","1"
"4194","60.47","1"
"4266","242.20","1"
"4303","24.57","1"
"4320","67.43","1"
"4336","1446.90","1"
"4337","20.93","1"
"4371","127.13","1"
"4376","82.07","1"
"4384","0.17","1"
"4392","227.47","1"
"4404","370.70","1"
"4435","2.73","1"
"4537","610.57","1"
"4558","326.83","1"
"4577","0.23","1"
"4595","1618.90","1"
"4629","468.97","1"
"4640","585.97","1"
"4698","36.67","1"
"4723","1193.47","1"
"4739","5009.03","1"
"4778","73.90","1"
"4784","593.20","1"
"4795","25.63","1"
"4829","275.37","1"
"4872","485.03","1"
"4874","4825.10","1"
"4884","66.53","1"
"4908","184.87","1"
"5010","1235.87","1"
"5018","63.00","1"
"5064","839.33","1"
"5076","11.17","1"
"5080","1103.00","1"
"5109","7.43","1"
"5111","69.70","1"
"5143","86.80","1"
"5212","390.53","1"
"5321","3933.30","1"
"5323","335.77","1"
"5340","449.40","1"
"5389","93.00","1"
"5427","25.87","1"
"5515","13.97","1"
"5579","4.17","1"
"5583","1895.83","1"
"5603","8.60","1"
"5774","498.43","1"
"5827","1906.47","1"
"5836","1287.07","1"
"5884","198.57","1"
"6011","27.70","1"
"6053","1972.27","1"
"6070","11.57","1"
"6096","42.20","1"
"6159","506.30","1"
"6164","369.67","1"
"6165","90.40","1"
"6278","2412.90","1"
"6408","535.30","1"
"6448","362.40","1"
"6479","730.40","1"
"6505","88.07","1"
"6559","922.63","1"
"6560","0.93","1"
"6589","352.03","1"
"6618","246.43","1"
"6787","630.30","1"
"6805","90.53","1"
"6819","56.27","1"
"6862","449.03","1"
"6885","1019.60","1"
"6890","124.60","1"
"6899","27.70","1"
"6930","85.83","1"
"6950","1758.10","1"
"6971","89.70","1"
"7008","2.77","1"
"7013","11.77","1"
"7037","4.40","1"
"7069","35.80","1"
"7086","500.00","1"
"7163","1075.07","1"
"7178","40.50","1"
"7179","9.53","1"
"7224","157.27","1"
"7244","38.43","1"
"7294","42.40","1"
"7358","18.60","1"
"7382","99.23","1"
"7412","122.40","1"
"7421","83.77","1"
"7439","4262.83","1"
"7474","5.43","1"
"7475","192.43","1"
"7495","114.30","1"
"7524","73.03","1"
"7540","650.10","1"
"7548","86.37","1"
"7612","14.83","1"
"7620","82.83","1"
"7649","14.23","1"
"7790","2.77","1"
"7873","374.13","1"
"7955","268.97","1"
"7975","1013.93","1"
"8018","865.07","1"
"8030","52.07","1"
"8059","228.20","1"
"8095","159.30","1"
"8133","328.83","1"
"8156","17.83","1"
"8223","24.43","1"
"8412","89.47","1"
"8425","15.73","1"
"8431","622.77","1"
"8452","129.10","1"
"8495","625.03","1"
"8544","705.30","1"
"8594","2900.90","1"
"8600","36.93","1"
"8641","170.80","1"
"8754","498.73","1"
"8840","834.27","1"
"8954","14.77","1"
"9098","9.23","1"
"9107","992.03","1"
"9108","4.33","1"
"9178","537.20","1"
"9188","23.87","1"
"9305","349.47","1"
"9372","603.83","1"
"9409","1583.20","1"
"9754","1369.60","1"
"9808","294.23","1"
"10051","526.07","1"
"10131","152.30","1"
"10299","419.97","1"
"10422","1743.97","1"
"10685","149.73","1"
"10690","167.53","1"
"10938","14.53","1"
"11124","101.53","1"
"11215","82.97","1"
"11250","88.07","1"
"11325","20.83","1"
"11345","81.93","1"
"11353","2191.80","1"
"11402","0.23","1"
"11680","48.30","1"
"11709","450.30","1"
"11711","39.70","1"
"11717","35.33","1"
"11793","20.97","1"
"11800","65.23","1"
"11808","72.83","1"
"11996","0.20","1"
"12279","401.83","1"
"12284","846.00","1"
"12330","143.10","1"
"12530","9.10","1"
"12532","963.80","1"
"12704","25.17","1"
"12807","91.20","1"
"12816","63.43","1"
"12915","35.23","1"
"13114","37.00","1"
"13180","214.87","1"
"13296","266.47","1"
"13538","280.43","1"
"13620","287.73","1"
"13707","182.67","1"
"14217","1.53","1"
"14382","102.40","1"
"14383","104.37","1"
"14463","23.10","1"
"14633","5.73","1"
"14649","102.13","1"
"14700","2650.83","1"
"14765","2.73","1"
"14905","134.67","1"
"14967","0.83","1"
"15334","39.80","1"
"15345","0.10","1"
"15478","124.13","1"
"15743","174.27","1"
"15772","2220.37","1"
"15805","323.60","1"
"16052","117.30","1"
"16054","33.23","1"
"16414","110.67","1"
"16601","2240.83","1"
"16668","1071.33","1"
"16796","92.70","1"
"16832","21.43","1"
"16833","810.53","1"
"16915","0.23","1"
"16979","1071.37","1"
"17317","2.00","1"
"17342","883.93","1"
"17378","425.83","1"
"17419","1405.27","1"
"17613","447.67","1"
"17859","32.20","1"
"17987","9.33","1"
"18314","4.20","1"
"19124","2732.83","1"
"20710","4444.10","1"
"21229","276.23","1"
"21449","337.23","1"
"21464","154.67","1"
"22083","299.67","1"
"22980","124.43","1"
"23403","4.13","1"
"23727","490.23","1"
"23781","82.73","1"
"24006","55.27","1"
"24423","472.10","1"
"24664","64.70","1"
"24701","133.70","1"
"24924","107.23","1"
"24965","0.63","1"
"25047","590.87","1"
"25507","120.23","1"
"25521","11.63","1"
"26661","1267.07","1"
"27104","375.33","1"
"29758","1385.67","1"
"29960","240.07","1"
"30206","966.20","1"
"30273","267.30","1"
"30872","2003.93","1"
"32560","10.40","1"
"32973","2.37","1"
"33495","65.93","1"
"34121","901.33","1"
"34172","183.10","1"
"34533","63.53","1"
"35284","475.67","1"
"37017","5.20","1"
"37860","1505.10","1"
"37901","30.80","1"
"38359","2943.30","1"
"38457","3.97","1"
"39563","1198.43","1"
"40307","73.83","1"
"40867","239.40","1"
"41336","1984.30","1"
"42751","110.97","1"
"43142","258.93","1"
"43191","374.70","1"
"43604","9.93","1"
"43915","344.33","1"
"44965","638.67","1"
"47183","1790.97","1"
"51495","91.37","1"
"51872","167.10","1"
"55811","168.63","1"
"57431","1682.67","1"
"59138","833.27","1"
"59323","1568.13","1"
"59568","353.13","1"
"62735","65.60","1"
"63369","116.13","1"
"64522","107.30","1"
"71716","201.13","1"
"74005","366.60","1"
"74498","327.70","1"
"75080","13.23","1"
"77591","96.37","1"
"78822","5.33","1"
"82986","283.87","1"
"88122","86.43","1"
"89036","120.60","1"
"92449","26.77","1"
"93270","212.80","1"
"96731","3.03","1"
"97530","221.03","1"
"97931","3545.83","1"
"101982","8.40","1"
"103625","26.50","1"
"103808","112.30","1"
"106235","115.37","1"
"107588","337.27","1"
"115019","1276.30","1"
"115084","2.27","1"
"117782","0.20","1"
"118426","0.57","1"
"136313","2.40","1"
"137389","1608.10","1"
"137920","166.90","1"
"138534","105.23","1"
"138559","44.57","1"
"140223","34.53","1"
"141316","44.90","1"
"142814","324.63","1"
"142856","422.20","1"
"142965","24.97","1"
"143026","81.20","1"
"143148","81.53","1"
"143214","129.53","1"
"143216","288.20","1"
"143392","54.03","1"
"143407","77.03","1"
"143454","18.83","1"
"143561","3534.73","1"
"143599","74.53","1"
"143637","217.70","1"
"143701","1294.90","1"
"143709","2924.43","1"
"143785","86.80","1"
"143799","9.73","1"
"144023","1573.13","1"
"144151","1229.00","1"
"144164","821.80","1"
"144179","9363.67","1"
"144239","193.33","1"
"144273","20.23","1"
"144348","947.00","1"
"144378","125.73","1"
"144390","1.83","1"
"144397","2410.27","1"
"144426","10.47","1"
"144467","11.63","1"
"144498","254.17","1"
"144561","73.30","1"
"144599","9.13","1"
"144627","151.30","1"
"144682","452.30","1"
"144788","2164.13","1"
"144869","356.90","1"
"144900","150.13","1"
"144912","129.00","1"
"145013","850.53","1"
"145177","1836.33","1"
"145310","72.87","1"
"145313","133.43","1"
"145484","277.17","1"
"145488","0.10","1"
"145561","352.67","1"
"145569","6.97","1"
"145681","2010.47","1"
"145713","962.77","1"
"145783","23.87","1"
"145793","309.93","1"
"145813","170.80","1"
"145873","128.27","1"
"145905","98.93","1"
"145944","73.40","1"
"146030","302.53","1"
"146149","1133.13","1"
"146255","153.17","1"
"146401","150.97","1"
"146427","101.40","1"
"146551","67.20","1"
"146625","18.20","1"
"146801","0.80","1"
"146855","732.97","1"
"146888","26.27","1"
"146948","9.53","1"
"146957","166.07","1"
"146977","55.73","1"
"146990","23.63","1"
"147005","524.70","1"
"147044","8.40","1"
"147048","52.60","1"
"147061","154.50","1"
"147076","155.13","1"
"147130","265.07","1"
"147132","715.83","1"
"147142","71.93","1"
"147143","250.17","1"
"147146","246.43","1"
"147200","84.13","1"
"147231","220.00","1"
"147291","8.90","1"
"147444","25.63","1"
"147446","104.90","1"
"147448","223.03","1"
"147473","58.67","1"
"147542","249.67","1"
"147618","366.73","1"
"147638","421.83","1"
"147672","2428.60","1"
"147687","2108.27","1"
"147802","76.00","1"
"147878","5876.13","1"
"147884","27.60","1"
"147906","30.90","1"
"147956","4577.97","1"
"147992","5.90","1"
"147993","1089.33","1"
"148060","85.33","1"
"148109","14.97","1"
"148133","1.90","1"
"148222","227.90","1"
"148257","28.97","1"
"148346","420.90","1"
"148372","139.30","1"
"148467","285.23","1"
"148577","45.33","1"
"148628","482.57","1"
"148643","195.63","1"
"148670","31.40","1"
"148755","420.20","1"
"148817","8.33","1"
"148825","2201.43","1"
"148849","61.63","1"
"148886","370.77","1"
"148901","58.90","1"
"148927","220.17","1"
"148939","1322.63","1"
"148996","43.33","1"
"149023","29.83","1"
"149038","12.73","1"
"149042","877.00","1"
"149131","24.27","1"
"149195","2949.73","1"
"149241","1181.87","1"
"149323","345.43","1"
"149361","4.00","1"
"149366","14.67","1"
"149547","71.17","1"
"149554","2.37","1"
"149576","8988.83","1"
"149584","5.23","1"
"149591","15.23","1"
"149601","222.93","1"
"149652","1289.33","1"
"149787","327.63","1"
"149790","204.20","1"
"149812","0.47","1"
"149849","267.17","1"
"149883","447.03","1"
"149892","3.67","1"
"149960","95.77","1"
"150090","1178.10","1"
"150265","1112.43","1"
"150663","442.57","1"
"150745","880.33","1"
"150823","69.70","1"
"150906","320.93","1"
"150949","4126.20","1"
"151021","128.93","1"
"151313","140.93","1"
"151366","39.33","1"
"151404","101.63","1"
"151418","71.53","1"
"151663","63.13","1"
"151694","1726.13","1"
"151759","15.63","1"
"151849","1081.10","1"
"151861","9.00","1"
"151892","192.73","1"
"152109","782.77","1"
"152138","294.47","1"
"152140","61.50","1"
"152174","46.13","1"
"152188","87.70","1"
"152223","236.47","1"
"152241","282.97","1"
"152267","0.13","1"
"152285","25.67","1"
"152472","4.30","1"
"152611","244.27","1"
"152692","324.20","1"
"152825","0.63","1"
"152896","1158.03","1"
"152970","458.23","1"
"153036","111.23","1"
"153103","944.50","1"
"153235","846.30","1"
"153351","340.60","1"
"153726","68.43","1"
"153741","422.43","1"
"153745","173.40","1"
"153765","2043.27","1"
"153895","0.10","1"
"153897","40.00","1"
"153930","4.67","1"
"153938","191.07","1"
"153953","453.00","1"
"154092","1201.67","1"
"154143","34.93","1"
"154291","719.97","1"
"154358","449.47","1"
"154378","141.10","1"
"154458","3.80","1"
"154509","26.50","1"
"154556","63.57","1"
"154674","1157.67","1"
"155280","161.50","1"
"155427","268.67","1"
"155444","814.00","1"
"155628","869.90","1"
"155640","1596.90","1"
"155741","83.27","1"
"155805","298.77","1"
"155900","67.87","1"
"155924","248.00","1"
"156042","0.90","1"
"156057","249.20","1"
"156099","11.37","1"
"156132","41.73","1"
"156159","57.83","1"
"156182","1409.03","1"
"156183","1625.87","1"
"156184","27.23","1"
"156206","3476.57","1"
"156240","2930.37","1"
"156241","47.93","1"
"156276","764.70","1"
"156293","339.60","1"
"156296","308.00","1"
"156342","155.00","1"
"156343","103.73","1"
"156344","340.87","1"
"156356","64.80","1"
"156388","65.00","1"
"156391","73.20","1"
"156399","17.23","1"
"156407","2352.77","1"
"156409","1335.97","1"
"156428","235.83","1"
"156429","152.37","1"
"156439","110.60","1"
"156467","3092.03","1"
"156484","233.73","1"
"156498","933.43","1"
"156501","43.07","1"
"156510","167.90","1"
"156521","587.50","1"
"156534","847.83","1"
"156541","242.33","1"
"156542","91.07","1"
"156549","0.73","1"
"156561","1140.33","1"
"156587","434.17","1"
"156608","35.40","1"
"156610","809.57","1"
"156615","55.50","1"
"156645","42.87","1"
"156647","2066.03","1"
"156649","4548.50","1"
"156661","73.63","1"
"156680","38.27","1"
"156693","670.73","1"
"156694","11.60","1"
"156696","25.57","1"
"156702","20.67","1"
"156703","23.97","1"
"156728","186.83","1"
"156760","0.40","1"
"156767","300.13","1"
"156770","437.77","1"
"156774","0.60","1"
"156776","3116.70","1"
"156780","187.07","1"
"156787","118.27","1"
"156831","543.13","1"
"156841","0.27","1"
"156845","1009.93","1"
"156887","199.57","1"
"156894","45.80","1"
"156941","42.57","1"
"156996","41.23","1"
"157171","87.67","1"
"157198","4403.70","1"
"157218","14.20","1"
"157277","1392.63","1"
"157285","330.50","1"
"157360","567.63","1"
"157476","295.70","1"
"157594","497.73","1"
"157698","551.77","1"
"157853","9.13","1"
"157882","109.67","1"
"157934","48.13","1"
"157976","851.93","1"
"157992","1832.53","1"
"158034","726.50","1"
"158038","101.53","1"
"158049","833.43","1"
"158104","0.43","1"
"158108","787.27","1"
"158129","113.23","1"
"158179","885.13","1"
"158205","67.17","1"
"158250","81.53","1"
"158336","757.53","1"
"158529","658.60","1"
"158646","21.37","1"
"158659","169.73","1"
"158724","2863.13","1"
"158990","93.37","1"
"159022","223.37","1"
"159057","68.67","1"
"159060","353.03","1"
"159071","44.47","1"
"159101","95.23","1"
"159105","34.17","1"
"159172","10.87","1"
"159175","497.87","1"
"159186","2843.10","1"
"159336","1002.47","1"
"159353","292.33","1"
"159370","12929.63","1"
"159457","1835.63","1"
"159548","1139.73","1"
"159590","92.90","1"
"159621","335.33","1"
"159873","2694.47","1"
"159875","65.37","1"
"159904","23.37","1"
"159987","481.93","1"
"160032","533.93","1"
"160051","30.87","1"
"160419","6.97","1"
"160452","1.00","1"
"160462","150.30","1"
"160493","6.37","1"
"160524","151.60","1"
"160528","1428.03","1"
"160536","44.40","1"
"160562","13.33","1"
"160595","1350.10","1"
"160610","632.53","1"
"160677","147.60","1"
"160705","70.87","1"
"160816","264.60","1"
"160960","2232.03","1"
"161002","57.97","1"
"161060","643.40","1"
"161070","192.40","1"
"161108","39.03","1"
"161132","46.33","1"
"161173","639.80","1"
"161200","22.23","1"
"161209","47.83","1"
"161210","1610.90","1"
"161227","167.80","1"
"161241","53.83","1"
"161271","556.53","1"
"161288","732.77","1"
"161338","420.23","1"
"161380","5760.17","1"
"161395","38.87","1"
"161397","33.67","1"
"161426","479.60","1"
"161474","80.53","1"
"161475","744.53","1"
"161480","7.37","1"
"161483","81.00","1"
"161485","366.67","1"
"161496","1376.10","1"
"161515","68.90","1"
"161524","319.00","1"
"161527","49.53","1"
"161537","182.10","1"
"161539","0.33","1"
"161572","548.63","1"
"161580","708.60","1"
"161626","466.60","1"
"161632","6.77","1"
"161640","1198.87","1"
"161650","24.47","1"
"161693","716.83","1"
"161703","461.07","1"
"161716","2087.93","1"
"161785","101.77","1"
"161844","1407.20","1"
"161870","351.83","1"
"161887","375.97","1"
"161899","1168.97","1"
"161900","845.97","1"
"161935","0.13","1"
"162077","870.87","1"
"162284","504.43","1"
"162406","167.97","1"
"162497","2534.77","1"
"162502","84.00","1"
"162669","28.80","1"
"163108","140.93","1"
"163144","41.90","1"
"163241","199.57","1"
"163248","77.93","1"
"163452","39.47","1"
"163473","696.60","1"
"163676","8487.87","1"
"163786","6.00","1"
"163883","21.53","1"
"163884","53.20","1"
"163914","130.53","1"
"163918","27.63","1"
"164222","739.90","1"
"164280","17.40","1"
"164310","324.03","1"
"164348","47.37","1"
"164356","0.27","1"
"164430","123.20","1"
"164442","1131.93","1"
"164455","10.63","1"
"164496","0.10","1"
"164701","65.80","1"
"164796","41.33","1"
"164904","31.23","1"
"164997","10.30","1"
"165014","55.67","1"
"165026","869.07","1"
"165187","90.43","1"
"165285","3166.70","1"
"165364","5.67","1"
"165374","493.97","1"
"165433","391.80","1"
"165480","683.70","1"
"165557","69.17","1"
"165950","17.30","1"
"165954","182.03","1"
"166070","1687.00","1"
"166121","0.17","1"
"166145","1066.50","1"
"166217","27.43","1"
"166380","1419.87","1"
"166461","36.93","1"
"166509","101.60","1"
"166626","34.63","1"
"166652","77.67","1"
"166734","740.77","1"
"166842","173.60","1"
"166907","333.53","1"
"167073","20.90","1"
"167091","24.23","1"
"167295","844.97","1"
"167412","112.70","1"
"167551","80.20","1"
"167554","7.10","1"
"167602","1.87","1"
"167964","2573.33","1"
"168223","151.70","1"
"168253","3.43","1"
"168777","125.17","1"
"169966","938.90","1"
"170014","68.33","1"
"170034","301.33","1"
"170381","325.23","1"
"170493","2157.93","1"
"170586","2747.77","1"
"170706","3.50","1"
"170845","23.27","1"
"170879","2525.73","1"
"170905","352.63","1"
"170915","60.57","1"
"170942","46.13","1"
"170962","251.63","1"
"170997","425.13","1"
"171001","11.57","1"
"171006","242.47","1"
"171011","349.27","1"
"171032","1072.40","1"
"171057","605.40","1"
"171151","65.67","1"
"171176","6.80","1"
"171187","28.03","1"
"171210","101.07","1"
"171232","228.10","1"
"171243","52.60","1"
"171263","0.90","1"
"171275","9.47","1"
"171292","8.33","1"
"171296","16.13","1"
"171302","27.10","1"
"171313","2899.40","1"
"171339","1070.57","1"
"171342","750.50","1"
"171349","598.70","1"
"171350","10.70","1"
"171402","0.83","1"
"171405","93.97","1"
"171407","74.40","1"
"171411","47.97","1"
"171425","30.50","1"
"171439","59.53","1"
"171448","700.13","1"
"171476","36.43","1"
"171479","448.73","1"
"171519","871.63","1"
"171523","1360.17","1"
"171536","14.27","1"
"171560","108.83","1"
"171585","99.13","1"
"171586","177.37","1"
"171609","184.67","1"
"171613","171.07","1"
"171645","31.63","1"
"171693","1067.97","1"
"171738","1544.53","1"
"171827","568.03","1"
"171832","19.33","1"
"171898","358.00","1"
"171900","6896.43","1"
"171922","1.67","1"
"171942","3091.10","1"
"172092","1.60","1"
"172126","0.87","1"
"172127","1469.13","1"
"172160","65.37","1"
"172174","233.90","1"
"172187","144.40","1"
"172218","308.77","1"
"172219","58.50","1"
"172256","31.97","1"
"172289","776.80","1"
"172349","130.30","1"
"172357","695.07","1"
"172397","78.90","1"
"172424","553.77","1"
"172427","14.57","1"
"172441","4318.60","1"
"172443","103.07","1"
"172535","1208.53","1"
"172619","2342.70","1"
"172692","45.67","1"
"172701","210.03","1"
"172782","412.47","1"
"172792","859.30","1"
"172793","1752.33","1"
"172814","1125.57","1"
"172823","129.43","1"
"172948","5.67","1"
"172962","155.80","1"
"172986","154.60","1"
"173018","111.27","1"
"173060","21.17","1"
"173105","684.20","1"
"173236","56.27","1"
"173313","1738.00","1"
"174213","89.73","1"
"174650","30.43","1"
"174738","124.90","1"
"174840","249.43","1"
"175038","1957.57","1"
"175077","144.77","1"
"175440","1577.83","1"
"175629","104.03","1"
"175723","1.33","1"
"175768","38.50","1"
"175955","113.10","1"
"175975","203.47","1"
"175978","251.37","1"
"176012","445.67","1"
"176090","5559.97","1"
"176192","106.93","1"
"176209","22.07","1"
"176391","811.07","1"
"176531","1312.47","1"
"176577","156.20","1"
"176858","17.63","1"
"176870","170.27","1"
"177134","43.60","1"
"177554","82.37","1"
"177665","30.33","1"
"177791","141.67","1"
"177842","182.03","1"
"178111","31.73","1"
"178303","93.90","1"
"178487","24.70","1"
"178655","545.73","1"
"178994","40.37","1"
"179007","414.40","1"
"179103","34.27","1"
"179118","236.27","1"
"179127","598.33","1"
"179203","4511.83","1"
"179264","146.87","1"
"179463","7.87","1"
"179776","132.50","1"
"180122","223.00","1"
"180153","1685.53","1"
"180277","83.80","1"
"180282","145.17","1"
"180668","255.07","1"
"180719","308.37","1"
"181002","25.30","1"
"181083","451.43","1"
"181219","2622.20","1"
"181404","48.80","1"
"181501","12.33","1"
"181529","8.27","1"
"181545","128.37","1"
"181620","2398.27","1"
"181800","724.23","1"
"181805","556.63","1"
"181809","140.90","1"
"182149","135.67","1"
"182248","613.17","1"
"182356","699.23","1"
"182377","105.93","1"
"182398","228.63","1"
"182414","76.03","1"
"182533","1418.50","1"
"182636","350.80","1"
"182728","9858.67","1"
"182765","230.07","1"
"182808","730.13","1"
"182880","984.87","1"
"182897","403.47","1"
"182919","30.83","1"
"182962","1011.57","1"
"183092","202.63","1"
"183189","266.20","1"
"183370","9.00","1"
"183419","905.97","1"
"183819","459.53","1"
"183925","161.87","1"
"183930","37.33","1"
"183978","4020.87","1"
"184136","186.00","1"
"184481","99.13","1"
"184631","233.30","1"
"184717","520.57","1"
"184826","1025.97","1"
"185009","6.13","1"
"185019","5.17","1"
"185208","2038.67","1"
"185359","0.63","1"
"185462","301.40","1"
"185764","661.57","1"
"185766","17.53","1"
"185848","1988.63","1"
"185851","5570.83","1"
"186375","4.90","1"
"187084","150.00","1"
"187392","373.23","1"
"187632","137.67","1"
"187639","37.67","1"
"187880","311.00","1"
"188507","451.53","1"
"188691","275.40","1"
"188716","639.53","1"
"189977","290.83","1"
"190394","178.60","1"
"190596","164.60","1"
"190610","625.67","1"
"190625","2062.03","1"
"190803","1957.03","1"
"190825","1262.20","1"
"191038","420.17","1"
"192269","393.87","1"
"192293","930.00","1"
"192420","902.27","1"
"193484","156.83","1"
"193509","62.07","1"
"193565","93.93","1"
"193998","25.07","1"
"194507","2632.10","1"
"194528","138.10","1"
"195067","307.93","1"
"195307","648.63","1"
"195309","42.83","1"
"195506","38.33","1"
"195508","5647.53","1"
"196040","61.03","1"
"196154","134.03","1"
"196268","648.23","1"
"196357","681.03","1"
"196538","1344.30","1"
"196656","8.10","1"
"196681","1086.17","1"
"196809","1530.73","1"
"197196","325.80","1"
"197346","27.47","1"
"197505","1438.87","1"
"198179","1140.60","1"
"198240","5.50","1"
"198300","71.77","1"
"198342","340.60","1"
"198868","6.27","1"
"198958","258.57","1"
"199192","1145.83","1"
"199750","42.60","1"
"200231","1813.73","1"
"200261","35.17","1"
"200337","118.17","1"
"201159","953.37","1"
"201214","34.83","1"
"201470","24.73","1"
"201975","57.90","1"
"203177","69.00","1"
"203950","31.07","1"
"204116","1428.50","1"
"204419","1628.23","1"
"204773","783.60","1"
"205303","33.73","1"
"205950","1805.47","1"
"206242","495.57","1"
"207203","0.57","1"
"207270","180.60","1"
"207559","132.50","1"
"208108","281.67","1"
"208381","49.17","1"
"208412","4.40","1"
"208957","360.70","1"
"208967","756.57","1"
"209256","1211.47","1"
"209958","313.43","1"
"210318","536.03","1"
"210367","266.30","1"
"210409","247.03","1"
"210670","569.53","1"
"211139","966.70","1"
"211222","50.77","1"
"211603","1091.93","1"
"212436","0.13","1"
"212444","32.83","1"
"212463","6868.83","1"
"212936","247.57","1"
"212968","517.20","1"
"213109","563.90","1"
"213312","458.00","1"
"213379","321.53","1"
"213528","348.67","1"
"213802","364.93","1"
"214202","1021.60","1"
"214254","187.43","1"
"214434","1.67","1"
"214569","195.63","1"
"214994","173.90","1"
"215160","777.97","1"
"215310","57.10","1"
"215377","159.93","1"
"215608","1144.20","1"
"215796","93.67","1"
"215869","5.00","1"
"216394","4172.00","1"
"216409","311.23","1"
"216478","583.97","1"
"216694","121.23","1"
"216760","2.13","1"
"217155","2314.30","1"
"217601","699.57","1"
"217758","38.93","1"
"217852","616.43","1"
"217976","161.27","1"
"218026","9.00","1"
"218045","44.77","1"
"218048","5868.77","1"
"218237","809.43","1"
"218699","747.07","1"
"218862","13.17","1"
"219004","127.37","1"
"219446","51.23","1"
"219488","2798.33","1"
"219514","28.53","1"
"219561","1205.77","1"
"220799","82.83","1"
"221116","309.73","1"
"221481","222.63","1"
