"student_id","minutes_watched","paid_in_q2"
"172276","164.90","0"
"172386","0.30","0"
"172395","1.00","0"
"172407","1.23","0"
"172412","12.07","0"
"172436","16.63","0"
"172544","7.93","0"
"172560","19.90","0"
"172582","2.20","0"
"172596","3.93","0"
"172677","34.70","0"
"172761","20.43","0"
"172779","0.40","0"
"172788","0.83","0"
"172842","0.20","0"
"172868","72.67","0"
"172887","48.43","0"
"172903","24.63","0"
"172945","78.13","0"
"172976","3.27","0"
"172979","87.23","0"
"172983","0.27","0"
"173244","5.80","0"
"173357","0.20","0"
"173395","68.97","0"
"173600","61.63","0"
"173667","0.90","0"
"173687","78.97","0"
"173764","17.40","0"
"173906","0.83","0"
"173939","56.40","0"
"174034","3.73","0"
"174110","15.63","0"
"174179","8.00","0"
"174226","4.93","0"
"174317","43.40","0"
"174402","0.43","0"
"174451","4.87","0"
"174547","6.13","0"
"174549","0.37","0"
"174557","3.73","0"
"174573","0.23","0"
"174665","0.13","0"
"174711","1.70","0"
"174826","0.10","0"
"174827","0.57","0"
"174886","163.53","0"
"174949","0.20","0"
"174957","3.80","0"
"175111","1.80","0"
"175144","79.03","0"
"175217","4.10","0"
"175292","48.13","0"
"175407","0.37","0"
"175647","22.40","0"
"175676","4.43","0"
"175827","10.63","0"
"175895","145.00","0"
"175898","21.17","0"
"175987","2.00","0"
"176060","44.80","0"
"176125","13.03","0"
"176269","1.87","0"
"176294","9.53","0"
"176369","0.70","0"
"176394","18.40","0"
"176396","50.20","0"
"176400","126.70","0"
"176510","0.10","0"
"176513","101.90","0"
"176610","36.33","0"
"176804","0.20","0"
"176919","46.67","0"
"176939","2.13","0"
"177033","145.07","0"
"177222","0.17","0"
"177245","0.67","0"
"177286","0.77","0"
"177305","60.73","0"
"177310","56.37","0"
"177507","164.20","0"
"177528","2.57","0"
"177567","13.10","0"
"177584","11.17","0"
"177684","0.73","0"
"177744","33.00","0"
"177810","51.87","0"
"177884","59.87","0"
"177885","0.47","0"
"177970","0.37","0"
"178072","70.60","0"
"178078","2.27","0"
"178140","70.07","0"
"178169","0.20","0"
"178204","0.57","0"
"178285","4.23","0"
"178296","0.30","0"
"178454","0.23","0"
"178479","7.00","0"
"178520","6.53","0"
"178524","9.50","0"
"178603","11.43","0"
"178753","3.13","0"
"179122","28.97","0"
"179215","62.60","0"
"179218","759.63","0"
"179249","83.20","0"
"179461","34.33","0"
"179515","0.60","0"
"179739","2.83","0"
"179848","0.43","0"
"179922","7.93","0"
"179929","56.27","0"
"180062","8.23","0"
"180104","35.80","0"
"180163","0.13","0"
"180325","0.97","0"
"180426","4.23","0"
"180622","55.53","0"
"180636","2.53","0"
"180642","0.77","0"
"180730","5.13","0"
"180823","29.23","0"
"180875","0.37","0"
"180963","5.33","0"
"180966","0.13","0"
"181079","2.63","0"
"181099","4.27","0"
"181286","0.33","0"
"181352","6.67","0"
"181438","40.43","0"
"181563","10.37","0"
"181605","21.20","0"
"181622","8.30","0"
"181653","6.30","0"
"181750","150.13","0"
"181830","3.73","0"
"181850","206.83","0"
"181892","0.73","0"
"181893","0.20","0"
"181939","23.47","0"
"182135","0.63","0"
"182159","0.90","0"
"182241","4.33","0"
"182284","18.47","0"
"182297","31.83","0"
"182432","8.47","0"
"182544","11.20","0"
"182555","9.03","0"
"182712","88.73","0"
"183066","0.30","0"
"183127","10.27","0"
"183213","31.47","0"
"183383","0.60","0"
"183385","28.63","0"
"183484","79.07","0"
"183512","31.60","0"
"183557","75.83","0"
"183612","3.67","0"
"183629","6.67","0"
"183691","18.60","0"
"183735","18.23","0"
"183741","2.37","0"
"183828","0.47","0"
"183857","0.10","0"
"183867","0.47","0"
"183896","0.30","0"
"184045","16.10","0"
"184068","54.30","0"
"184118","1.37","0"
"184185","0.80","0"
"184196","57.80","0"
"184229","8.43","0"
"184253","42.53","0"
"184263","33.27","0"
"184297","167.73","0"
"184366","31.53","0"
"184485","0.93","0"
"184552","74.53","0"
"184575","1.03","0"
"184603","118.43","0"
"184604","117.87","0"
"184620","0.10","0"
"184719","46.40","0"
"184727","0.10","0"
"184746","0.87","0"
"184783","25.47","0"
"184921","8.23","0"
"185020","1.30","0"
"185055","8.20","0"
"185094","1.83","0"
"185501","0.47","0"
"185508","14.33","0"
"185510","7.73","0"
"185515","0.13","0"
"185704","101.80","0"
"185768","7.20","0"
"185871","0.30","0"
"185982","17.33","0"
"186147","17.00","0"
"186171","12.50","0"
"186186","8.30","0"
"186402","0.80","0"
"186409","11.07","0"
"186473","13.67","0"
"186626","1.27","0"
"186874","11.77","0"
"186953","603.67","0"
"187047","2.10","0"
"187082","49.93","0"
"187361","1.23","0"
"187409","0.10","0"
"187587","2.13","0"
"187940","1.10","0"
"188012","1.00","0"
"188065","3.13","0"
"188090","1.20","0"
"188109","38.47","0"
"188256","8.53","0"
"188349","33.20","0"
"189145","0.77","0"
"189571","2.40","0"
"189878","17.07","0"
"190055","8.70","0"
"190161","0.13","0"
"190611","3.33","0"
"190660","114.57","0"
"190663","14.10","0"
"190773","216.63","0"
"191182","39.57","0"
"191403","41.83","0"
"191412","3.80","0"
"191430","3.77","0"
"191551","55.30","0"
"191632","0.23","0"
"191702","6.27","0"
"191879","1.20","0"
"191946","1.87","0"
"191980","24.63","0"
"192256","18.40","0"
"192304","21.87","0"
"192348","0.10","0"
"192641","1.87","0"
"192714","32.60","0"
"192890","72.97","0"
"193108","18.70","0"
"193140","0.20","0"
"193159","0.10","0"
"193182","2.03","0"
"193266","10.20","0"
"193434","130.07","0"
"193478","54.20","0"
"193587","0.83","0"
"193768","56.77","0"
"193805","0.40","0"
"194127","63.37","0"
"194680","44.27","0"
"194789","40.63","0"
"194885","21.17","0"
"194887","175.90","0"
"195241","242.20","0"
"195442","0.17","0"
"195486","2.40","0"
"195688","0.43","0"
"195730","1.13","0"
"195743","4.90","0"
"195745","59.90","0"
"195758","81.63","0"
"196208","0.27","0"
"196224","2.47","0"
"196284","19.93","0"
"196351","4.67","0"
"196581","0.73","0"
"196591","21.77","0"
"196908","1.53","0"
"196947","0.17","0"
"196978","4.23","0"
"197010","116.90","0"
"197262","0.27","0"
"197321","141.87","0"
"197574","17.87","0"
"198334","2.40","0"
"198364","4.13","0"
"198406","0.60","0"
"198525","3.23","0"
"198538","247.77","0"
"198702","221.73","0"
"198828","0.30","0"
"198947","1.00","0"
"199071","2.43","0"
"199249","69.50","0"
"199340","2.03","0"
"199457","91.70","0"
"199516","4.30","0"
"199761","0.10","0"
"199788","1.93","0"
"199847","83.43","0"
"199857","14.03","0"
"200047","12.20","0"
"200342","0.30","0"
"200386","8.73","0"
"200471","7.47","0"
"200579","94.47","0"
"200602","2.40","0"
"200634","1.43","0"
"200715","58.37","0"
"200820","183.70","0"
"200990","0.67","0"
"201147","0.87","0"
"201190","0.10","0"
"201253","0.23","0"
"201394","29.77","0"
"201445","6.90","0"
"201478","34.20","0"
"201580","41.10","0"
"201658","2.37","0"
"201778","75.33","0"
"201784","6.57","0"
"201881","45.27","0"
"201928","82.83","0"
"202100","0.90","0"
"202109","70.20","0"
"202137","3.03","0"
"202344","5.73","0"
"202546","136.40","0"
"202781","92.93","0"
"202972","1.47","0"
"203005","8.93","0"
"203103","44.20","0"
"203189","9.17","0"
"203259","74.30","0"
"203411","0.67","0"
"203650","0.27","0"
"203654","1.40","0"
"203765","4.83","0"
"203798","7.17","0"
"203884","282.93","0"
"203975","88.67","0"
"204052","11.33","0"
"204273","10.07","0"
"204295","22.57","0"
"204341","30.27","0"
"204367","0.13","0"
"204457","2.17","0"
"204482","41.17","0"
"204566","0.10","0"
"204717","1.30","0"
"204848","55.57","0"
"204858","13.40","0"
"205102","590.87","0"
"205122","9.67","0"
"205603","1.00","0"
"205638","2.77","0"
"205642","0.10","0"
"205777","69.37","0"
"206068","189.87","0"
"206101","118.13","0"
"206159","37.40","0"
"206241","3.00","0"
"206245","1.37","0"
"206361","2.17","0"
"206439","25.07","0"
"207256","14.30","0"
"207387","0.13","0"
"207573","0.80","0"
"207640","0.33","0"
"207655","13.30","0"
"207660","1.97","0"
"207714","0.33","0"
"208089","0.57","0"
"208130","1.03","0"
"208165","0.43","0"
"208199","134.07","0"
"208249","6.23","0"
"208364","5.40","0"
"208377","1.03","0"
"208606","1.60","0"
"208944","15.50","0"
"208995","1.47","0"
"209054","9.07","0"
"209096","83.27","0"
"209263","179.87","0"
"209592","0.97","0"
"209746","0.17","0"
"209928","7.43","0"
"209963","3.07","0"
"209967","2.73","0"
"210012","3.00","0"
"210024","15.73","0"
"210127","1.53","0"
"210176","0.10","0"
"210241","132.67","0"
"210350","15.33","0"
"210585","0.80","0"
"210861","7.30","0"
"210870","0.47","0"
"210910","18.87","0"
"211004","0.23","0"
"211175","101.17","0"
"211188","57.27","0"
"211319","0.10","0"
"211370","0.90","0"
"211385","9.17","0"
"211515","0.27","0"
"211535","55.57","0"
"211654","93.93","0"
"211671","17.80","0"
"211732","38.60","0"
"211987","17.67","0"
"212004","2.20","0"
"212157","5.80","0"
"212261","3.03","0"
"212426","0.30","0"
"212452","52.90","0"
"212456","178.33","0"
"212483","10.50","0"
"212551","27.37","0"
"212585","14.93","0"
"212833","123.80","0"
"212841","168.30","0"
"212860","4.40","0"
"212998","35.67","0"
"213046","0.30","0"
"213182","2.30","0"
"213468","59.97","0"
"213527","58.30","0"
"213529","57.77","0"
"213546","3.27","0"
"213613","52.57","0"
"213799","23.37","0"
"213894","0.67","0"
"213962","38.93","0"
"213963","57.13","0"
"214059","1.27","0"
"214134","0.43","0"
"214137","145.90","0"
"214195","1.17","0"
"214287","0.33","0"
"214312","0.37","0"
"214353","0.97","0"
"214519","267.93","0"
"214559","39.30","0"
"214617","2.53","0"
"214719","0.10","0"
"214897","1.70","0"
"214939","2.67","0"
"214959","121.87","0"
"215021","0.33","0"
"215085","0.70","0"
"215225","0.63","0"
"215342","8.77","0"
"215419","1.37","0"
"215852","2.07","0"
"215903","0.23","0"
"215907","86.23","0"
"215915","265.27","0"
"215945","5.80","0"
"216201","0.57","0"
"216283","17.90","0"
"216308","25.67","0"
"216314","23.13","0"
"216444","48.90","0"
"216446","0.23","0"
"216489","0.23","0"
"216535","1.03","0"
"217003","0.43","0"
"217380","2.10","0"
"217386","1.17","0"
"217654","0.57","0"
"217663","6.80","0"
"217785","87.37","0"
"218448","3.07","0"
"218716","1.83","0"
"218957","138.13","0"
"219029","1.13","0"
"219164","0.20","0"
"219315","124.57","0"
"219344","0.17","0"
"219477","22.13","0"
"219542","24.37","0"
"219543","0.27","0"
"219684","29.23","0"
"219739","1.53","0"
"219748","0.80","0"
"219983","20.80","0"
"220012","20.30","0"
"220042","4.73","0"
"220363","1.47","0"
"220508","4.47","0"
"220586","14.77","0"
"220610","26.37","0"
"220772","17.13","0"
"220781","7.73","0"
"221023","87.00","0"
"221093","16.30","0"
"221232","2.53","0"
"221243","15.90","0"
"221328","7.17","0"
"221418","9.17","0"
"221541","57.30","0"
"221547","0.33","0"
"221583","90.20","0"
"221905","0.17","0"
"221923","10.63","0"
"221992","60.10","0"
"222072","0.33","0"
"222179","0.90","0"
"222301","9.00","0"
"222320","73.27","0"
"222386","44.43","0"
"222469","5.77","0"
"222519","0.57","0"
"222614","4.60","0"
"222708","13.80","0"
"222849","0.37","0"
"222872","29.30","0"
"222920","41.00","0"
"222987","0.10","0"
"223011","86.70","0"
"223052","0.10","0"
"223386","44.30","0"
"223398","23.27","0"
"223486","77.93","0"
"223491","0.23","0"
"223540","0.37","0"
"223597","0.37","0"
"223671","43.57","0"
"223685","144.10","0"
"223721","122.50","0"
"223734","0.20","0"
"223855","94.33","0"
"224141","1.40","0"
"224204","1.60","0"
"224291","23.70","0"
"224398","0.13","0"
"224401","34.67","0"
"224535","0.50","0"
"224547","55.33","0"
"224633","2.17","0"
"224779","325.03","0"
"224781","26.40","0"
"224785","0.10","0"
"224869","15.73","0"
"224905","22.17","0"
"224955","16.60","0"
"225121","31.43","0"
"225177","0.23","0"
"225180","9.00","0"
"225238","20.23","0"
"225442","61.87","0"
"225651","14.67","0"
"225806","0.33","0"
"225818","0.17","0"
"225883","1.10","0"
"225892","90.73","0"
"226061","26.97","0"
"226171","0.53","0"
"226187","18.13","0"
"226409","0.77","0"
"226420","0.63","0"
"226517","24.57","0"
"226527","225.53","0"
"226860","0.77","0"
"226894","35.43","0"
"226997","8.83","0"
"227113","31.90","0"
"227125","0.47","0"
"227272","0.10","0"
"227315","0.57","0"
"227377","50.07","0"
"227390","1.57","0"
"227407","136.83","0"
"227485","9.13","0"
"227532","10.40","0"
"227845","79.17","0"
"227906","7.27","0"
"228016","4.60","0"
"228059","8.67","0"
"228121","8.87","0"
"228204","227.60","0"
"228255","1.07","0"
"228329","0.57","0"
"228367","97.77","0"
"228508","13.33","0"
"228554","24.03","0"
"228614","13.17","0"
"228684","21.67","0"
"228730","23.83","0"
"228913","0.80","0"
"229159","128.63","0"
"229345","6.83","0"
"229409","11.07","0"
"229422","18.53","0"
"229524","183.77","0"
"229695","0.73","0"
"229738","0.57","0"
"229993","113.10","0"
"230022","0.57","0"
"230056","14.03","0"
"230169","2.73","0"
"230191","0.67","0"
"230422","103.43","0"
"230540","30.00","0"
"230569","2.60","0"
"230664","30.07","0"
"230675","68.10","0"
"230961","66.47","0"
"230962","23.53","0"
"230977","10.03","0"
"231152","0.77","0"
"231319","37.00","0"
"231355","9.27","0"
"231474","1.70","0"
"231554","146.43","0"
"231590","0.10","0"
"231885","7.00","0"
"232104","21.70","0"
"232132","61.07","0"
"232201","3.00","0"
"232219","1.10","0"
"232224","75.13","0"
"232700","25.80","0"
"232833","10.97","0"
"233082","78.27","0"
"233088","1.07","0"
"233177","10.70","0"
"233233","142.60","0"
"233245","11.83","0"
"233250","37.97","0"
"233494","34.63","0"
"233577","0.33","0"
"233639","10.47","0"
"233711","0.43","0"
"233867","0.60","0"
"233988","578.80","0"
"234039","64.23","0"
"234084","11.17","0"
"234254","0.40","0"
"234296","0.27","0"
"234445","2.10","0"
"234481","34.97","0"
"234524","0.73","0"
"234749","2.27","0"
"234841","3.83","0"
"234853","12.90","0"
"234914","137.97","0"
"234990","10.77","0"
"235104","6.77","0"
"235148","1.23","0"
"235159","2.10","0"
"235224","0.50","0"
"235228","15.30","0"
"235322","2.00","0"
"235456","0.57","0"
"235560","189.90","0"
"235707","1.37","0"
"235823","16.10","0"
"235896","3.37","0"
"235913","56.90","0"
"235990","4.37","0"
"236058","65.93","0"
"236064","5.57","0"
"236441","30.93","0"
"236476","0.17","0"
"236501","97.30","0"
"236606","2.07","0"
"236647","8.87","0"
"237049","3.80","0"
"237076","4.87","0"
"237466","4.43","0"
"237740","9.00","0"
"237759","2.53","0"
"237820","1.07","0"
"237907","22.60","0"
"237969","1.70","0"
"237976","2.17","0"
"238112","274.50","0"
"238340","35.10","0"
"238359","1.30","0"
"238401","53.00","0"
"238426","16.23","0"
"238480","2.43","0"
"238499","0.13","0"
"238596","34.23","0"
"238756","2.43","0"
"238865","37.13","0"
"238915","0.10","0"
"238916","7.40","0"
"238956","3.20","0"
"239019","16.33","0"
"239119","1.97","0"
"239133","57.67","0"
"239322","0.97","0"
"239381","0.23","0"
"239430","1.90","0"
"239504","10.40","0"
"239578","2.40","0"
"239850","95.90","0"
"239927","0.30","0"
"240067","0.33","0"
"240107","0.33","0"
"240216","4.77","0"
"240223","0.23","0"
"240281","8.30","0"
"240377","10.73","0"
"240398","40.63","0"
"240442","54.60","0"
