student_id,minutes_watched,paid_in_q2
145774,56.1,1
145792,210.73,1
145793,408.33,1
145795,1863.43,1
145796,1601.17,1
145813,640.53,1
145821,519.47,1
145822,6.57,1
145834,2208.93,1
145842,0.3,1
145853,188.6,1
145867,395.77,1
145868,560.93,1
145873,3459.5,1
145877,214.5,1
145899,749.83,1
145903,2.97,1
145905,5387.77,1
145915,5621.27,1
145944,610.57,1
145954,1273.13,1
145957,38.27,1
145965,1852.87,1
145993,1487.23,1
146015,1955.03,1
146021,883.53,1
146036,144.27,1
146049,441.73,1
146051,40.03,1
146052,924.8,1
146068,85.7,1
146133,783.6,1
146144,167.13,1
146145,62.23,1
146149,743.37,1
146172,1200.5,1
146185,88.67,1
146189,385.43,1
146201,2495.0,1
146224,1240.03,1
146249,50.73,1
146252,355.6,1
146308,620.77,1
146339,2294.1,1
146352,1634.27,1
146367,1603.53,1
146384,50.97,1
146397,2911.33,1
146419,0.47,1
146424,912.77,1
146427,953.17,1
146429,0.5,1
146457,920.5,1
146479,2721.37,1
146480,337.6,1
146485,863.93,1
146487,238.7,1
146498,2401.7,1
146514,1416.0,1
146518,986.1,1
146526,682.0,1
146536,745.87,1
146542,109.77,1
146551,112.87,1
146552,0.87,1
146555,4.23,1
146568,19.33,1
146578,1264.8,1
146608,1391.2,1
146613,4373.37,1
146625,130.27,1
146730,153.3,1
146734,38.37,1
146760,77.7,1
146767,880.47,1
146772,78.53,1
146788,3069.77,1
146799,325.2,1
146801,1512.33,1
146807,447.8,1
146821,604.23,1
146851,707.77,1
146853,59.07,1
146855,13.83,1
146859,430.37,1
146865,137.4,1
146866,1904.6,1
146872,1916.43,1
146880,133.07,1
146888,353.53,1
146891,1722.27,1
146897,261.8,1
146906,19.67,1
146907,108.3,1
146908,242.87,1
146909,279.47,1
146914,552.17,1
146932,75.53,1
146937,152.73,1
146940,0.33,1
146948,637.23,1
146958,1267.93,1
146960,897.2,1
146964,565.53,1
146976,827.3,1
146977,869.3,1
146990,337.03,1
146991,387.43,1
147005,680.17,1
147013,225.8,1
147015,1401.93,1
147025,46.23,1
147043,876.07,1
147044,1.6,1
147045,2145.37,1
147047,999.57,1
147053,66.0,1
147057,695.7,1
147059,310.93,1
147061,1909.5,1
147062,75.2,1
147066,449.27,1
147076,20.7,1
147083,3424.53,1
147087,698.13,1
147102,853.6,1
147111,34.63,1
147136,840.47,1
147142,718.03,1
147143,1500.23,1
147146,119.23,1
147148,1094.87,1
147149,532.13,1
147150,350.2,1
147152,139.23,1
147158,998.3,1
147159,5.4,1
147161,280.63,1
147169,1081.93,1
147178,121.9,1
147180,891.57,1
147181,36.3,1
147183,630.93,1
147197,1068.97,1
147200,881.9,1
147217,1325.43,1
147231,350.9,1
147236,2965.6,1
147249,72.97,1
147258,2908.53,1
147259,0.7,1
147269,671.0,1
147290,493.93,1
147291,22.73,1
147305,109.9,1
147317,700.2,1
147319,109.13,1
147323,66.27,1
147338,3015.0,1
147346,212.77,1
147356,1363.3,1
147359,66.7,1
147368,193.47,1
147385,1905.17,1
147388,363.03,1
147405,982.63,1
147430,1284.13,1
147437,1430.33,1
147441,69.13,1
147444,302.17,1
147446,1260.73,1
147447,438.37,1
147448,1746.67,1
147449,466.3,1
147460,143.77,1
147473,5170.3,1
147479,2327.1,1
147506,387.73,1
147515,26.1,1
147526,654.37,1
147530,668.0,1
147546,546.8,1
147550,80.23,1
147555,928.73,1
147568,1.9,1
147576,2508.13,1
147579,130.63,1
147591,160.17,1
147593,1591.77,1
147600,1081.47,1
147604,2916.23,1
147612,521.77,1
147618,3014.57,1
147625,32.53,1
147643,176.13,1
147666,17.83,1
147676,1107.9,1
147687,5414.43,1
147715,560.0,1
147733,1199.23,1
147737,1042.27,1
147755,1138.0,1
147763,480.0,1
147773,5901.23,1
147801,61.9,1
147804,602.2,1
147876,1406.43,1
147884,589.93,1
147903,1319.33,1
147906,920.4,1
147951,6721.1,1
147959,1021.0,1
147991,77.0,1
147993,1525.47,1
148002,806.07,1
148049,499.43,1
148053,1.47,1
148054,2543.63,1
148089,11.13,1
148094,611.7,1
148103,642.37,1
148109,709.43,1
148126,863.5,1
148128,145.57,1
148134,1576.63,1
148194,1712.27,1
148222,3116.0,1
148228,5.4,1
148257,3939.63,1
148263,666.73,1
148265,2410.37,1
148272,2248.13,1
148280,48.6,1
148297,130.37,1
148326,1678.2,1
148329,867.63,1
148330,1226.83,1
148339,163.37,1
148344,139.73,1
148346,1125.43,1
148356,118.2,1
148372,311.1,1
148411,548.77,1
148412,101.37,1
148420,115.6,1
148455,836.57,1
148467,980.1,1
148486,580.53,1
148488,1765.97,1
148497,3008.1,1
148527,2573.9,1
148531,472.13,1
148559,1843.07,1
148577,161.63,1
148584,989.2,1
148601,0.6,1
148618,39.67,1
148643,233.8,1
148646,779.97,1
148667,2741.77,1
148669,493.37,1
148670,215.57,1
148685,75.37,1
148712,1.27,1
148715,1093.23,1
148758,69.0,1
148777,232.67,1
148778,158.97,1
148785,2881.3,1
148787,265.93,1
148793,2700.67,1
148812,42.33,1
148814,359.97,1
148817,2045.57,1
148837,2107.93,1
148854,11.4,1
148882,34.8,1
148886,3763.8,1
148901,3048.5,1
148919,176.6,1
148927,1250.13,1
148933,2079.13,1
148939,4920.5,1
148948,584.93,1
148996,148.17,1
149015,5456.47,1
149023,338.17,1
149027,7.6,1
149037,103.27,1
149038,282.8,1
149044,408.13,1
149049,324.9,1
149064,2260.63,1
149109,733.0,1
149122,1247.5,1
149123,98.33,1
149125,1853.63,1
149131,774.4,1
149135,1105.53,1
149195,1648.7,1
149197,135.4,1
149218,5820.87,1
149241,1510.5,1
149253,45.47,1
149260,844.27,1
149290,13.7,1
149303,1295.77,1
149361,217.07,1
149402,1018.63,1
149404,1064.7,1
149455,705.6,1
149474,478.03,1
149494,2858.17,1
149500,1628.03,1
149515,154.9,1
149546,17.4,1
149547,527.83,1
149548,788.77,1
149554,219.8,1
149566,2005.47,1
149569,32.37,1
149577,1361.67,1
149584,689.87,1
149591,1748.1,1
149610,401.7,1
149617,428.77,1
149633,461.83,1
149636,191.13,1
149652,1064.4,1
149690,253.57,1
149763,2223.2,1
149770,1095.77,1
149812,4070.67,1
149815,1659.43,1
149844,52.0,1
149849,239.7,1
149887,1109.93,1
149892,409.2,1
149903,622.23,1
149946,500.63,1
149950,799.7,1
149951,551.67,1
149960,921.37,1
150015,124.37,1
150052,212.23,1
150053,234.6,1
150059,801.33,1
150061,5116.0,1
150064,1690.03,1
150076,54.03,1
150090,1820.43,1
150094,66.33,1
150127,33.23,1
150147,228.53,1
150158,0.23,1
150269,414.9,1
150288,211.63,1
150462,13.8,1
150582,1810.53,1
150663,1469.87,1
150664,71.13,1
150678,622.7,1
150733,223.1,1
150757,713.37,1
150819,2025.37,1
150851,148.9,1
150854,1358.67,1
150861,888.7,1
150864,817.97,1
150890,2150.7,1
150949,6371.9,1
150981,353.1,1
151037,38.97,1
151082,3.2,1
151113,5813.23,1
151153,200.4,1
151156,1318.83,1
151171,437.53,1
151188,1315.0,1
151197,11.6,1
151287,7.93,1
151313,1325.87,1
151321,32.97,1
151366,556.53,1
151402,670.47,1
151404,5763.2,1
151418,0.57,1
151428,658.3,1
151494,0.4,1
151559,27.3,1
151574,14.23,1
151620,933.23,1
151638,874.7,1
151643,901.63,1
151663,340.5,1
151694,5256.83,1
151709,1835.23,1
151759,950.33,1
151765,1900.8,1
151779,204.2,1
151783,597.57,1
151811,1304.47,1
151829,175.37,1
151849,1061.07,1
151879,1036.2,1
151886,2377.43,1
151892,146.3,1
151950,877.4,1
151952,48.23,1
151953,1365.2,1
151962,742.63,1
151981,1929.53,1
151988,482.27,1
152006,62.0,1
152033,108.8,1
152060,453.47,1
152068,157.23,1
152082,74.47,1
152109,2039.83,1
152123,3688.03,1
152140,154.5,1
152141,442.97,1
152174,254.73,1
152177,5721.83,1
152232,840.8,1
152249,96.93,1
152253,710.53,1
152265,4155.07,1
152267,634.1,1
152285,3655.0,1
152336,652.97,1
152346,912.23,1
152353,1420.43,1
152360,215.4,1
152369,841.63,1
152402,423.13,1
152421,129.5,1
152429,2373.97,1
152472,4523.7,1
152502,394.6,1
152533,211.87,1
152551,84.3,1
152601,614.1,1
152611,2576.0,1
152659,1776.1,1
152692,2657.1,1
152766,457.13,1
152811,2060.57,1
152825,52.63,1
152826,0.23,1
152855,477.0,1
152884,666.43,1
152896,217.53,1
152969,796.3,1
152970,1328.0,1
152978,355.3,1
152979,1187.63,1
152999,1316.0,1
153050,1893.27,1
153091,1350.5,1
153103,1474.23,1
153223,2653.37,1
153229,357.1,1
153255,2658.97,1
153351,1664.97,1
153379,1.97,1
153388,159.5,1
153478,977.57,1
153509,3480.97,1
153519,3804.27,1
153526,1899.5,1
153558,3741.63,1
153574,602.4,1
153700,389.97,1
153726,690.03,1
153741,1411.67,1
153762,1161.5,1
153773,397.33,1
153885,598.7,1
153895,522.3,1
153897,15.83,1
153931,1323.7,1
153934,746.33,1
153938,646.1,1
153953,1979.77,1
153956,403.67,1
153971,9.83,1
153972,5668.57,1
153974,462.7,1
153987,1550.57,1
154046,1142.37,1
154050,492.3,1
154092,1925.93,1
154108,301.03,1
154128,59.5,1
154133,261.47,1
154143,422.4,1
154171,1774.2,1
154181,2848.37,1
154300,457.2,1
154320,549.47,1
154378,1277.27,1
154458,1064.2,1
154460,0.1,1
154491,1046.27,1
154508,721.93,1
154509,1286.33,1
154556,2767.13,1
154559,125.73,1
154576,839.83,1
154600,830.43,1
154656,690.4,1
154674,505.13,1
154713,73.67,1
154750,834.5,1
154821,2209.53,1
154853,1025.53,1
154921,70.43,1
154995,518.37,1
155034,2117.1,1
155035,702.27,1
155037,851.1,1
155073,356.13,1
155087,22.83,1
155096,619.57,1
155116,181.83,1
155280,576.93,1
155301,371.33,1
155427,2777.5,1
155431,501.17,1
155444,968.33,1
155456,1756.3,1
155459,873.53,1
155462,1374.53,1
155466,1010.1,1
155494,388.23,1
155621,3173.7,1
155628,11.7,1
155694,612.27,1
155712,52.53,1
155741,601.3,1
155744,283.47,1
155747,108.73,1
155805,126.13,1
155816,0.13,1
155845,464.53,1
155897,195.33,1
155912,540.33,1
155918,1018.1,1
155924,1499.97,1
155926,139.07,1
155961,77.8,1
155973,1270.03,1
155987,319.63,1
155992,707.77,1
156042,1283.27,1
156057,1686.57,1
156077,200.03,1
156078,381.4,1
156080,192.03,1
156132,47.73,1
156152,18.87,1
156159,1148.93,1
156167,1760.07,1
156171,309.9,1
156180,38.37,1
156182,345.9,1
156184,1314.87,1
156191,78.87,1
156194,11.63,1
156206,2697.97,1
156211,299.53,1
156218,1161.83,1
156219,1828.73,1
156226,258.73,1
156231,789.6,1
156234,469.47,1
156240,251.23,1
156241,1888.77,1
156250,309.73,1
156251,306.13,1
156253,794.93,1
156257,1590.17,1
156271,243.5,1
156274,58.03,1
156276,430.67,1
156291,322.3,1
156293,354.7,1
156296,53.13,1
156318,29.4,1
156319,730.43,1
156323,4.2,1
156324,2835.7,1
156325,85.73,1
156343,278.8,1
156344,1363.57,1
156348,1228.93,1
156360,930.37,1
156362,205.1,1
156388,644.8,1
156389,207.13,1
156391,310.63,1
156399,1518.7,1
156400,107.0,1
156406,1696.53,1
156407,1064.63,1
156409,82.9,1
156417,948.6,1
156427,1004.07,1
156428,674.3,1
156431,50.23,1
156439,93.93,1
156441,623.2,1
156444,46.5,1
156446,831.53,1
156461,1397.33,1
156464,363.77,1
156467,22.6,1
156482,920.7,1
156484,2058.63,1
156487,501.63,1
156494,5.47,1
156498,1319.07,1
156501,12.43,1
156504,378.8,1
156510,300.13,1
156512,493.0,1
156519,811.77,1
156521,548.43,1
156534,2622.3,1
156541,505.6,1
156543,140.5,1
156547,1752.53,1
156549,176.33,1
156551,24.43,1
156561,869.1,1
156564,60.13,1
156568,8.5,1
156582,379.2,1
156584,518.07,1
156587,272.6,1
156588,81.03,1
156592,756.53,1
156604,1.67,1
156605,161.27,1
156607,141.67,1
156608,844.97,1
156610,1678.33,1
156612,315.57,1
156619,19.97,1
156631,394.33,1
156647,2644.37,1
156649,138.07,1
156656,1658.97,1
156661,3.03,1
156674,1051.83,1
156680,579.33,1
156686,1865.5,1
156687,144.77,1
156691,356.83,1
156693,598.23,1
156694,1029.47,1
156695,1900.03,1
156703,307.07,1
156708,40.3,1
156716,1055.47,1
156719,336.83,1
156725,278.77,1
156727,140.87,1
156743,249.03,1
156748,670.87,1
156752,242.03,1
156753,149.23,1
156757,992.7,1
156760,324.1,1
156770,129.87,1
156772,242.13,1
156774,137.53,1
156775,903.77,1
156777,0.23,1
156778,247.17,1
156780,0.13,1
156787,402.97,1
156822,433.5,1
156831,1633.13,1
156838,132.27,1
156841,657.37,1
156843,931.4,1
156844,1305.5,1
156845,1970.0,1
156896,2514.97,1
156901,272.8,1
156905,704.3,1
156908,509.83,1
156931,525.97,1
156966,703.83,1
156975,78.8,1
156996,5187.2,1
157012,229.5,1
157039,649.2,1
157115,4893.23,1
157118,380.67,1
157134,327.9,1
157146,183.23,1
157184,265.0,1
157198,465.93,1
157202,295.5,1
157218,881.63,1
157232,1265.83,1
157248,852.63,1
157272,26.3,1
157277,2375.8,1
157285,223.73,1
157306,127.6,1
157313,356.8,1
157334,1179.67,1
157360,715.5,1
157377,215.13,1
157419,549.43,1
157423,683.9,1
157465,468.33,1
157476,893.3,1
157525,5.23,1
157526,114.07,1
157536,43.93,1
157578,124.1,1
157600,240.0,1
157642,573.1,1
157653,141.83,1
157686,82.27,1
157698,1004.97,1
157722,388.13,1
157777,473.13,1
157786,356.0,1
157816,1807.8,1
157841,423.23,1
157853,871.57,1
157904,1230.47,1
157905,826.87,1
157911,932.83,1
157913,38.73,1
157914,31.13,1
157915,105.77,1
157916,135.13,1
157933,664.17,1
157934,128.97,1
157971,1810.37,1
157974,154.17,1
157977,348.07,1
157988,475.2,1
157989,168.37,1
157997,1032.73,1
158031,55.4,1
158038,1080.3,1
158045,278.47,1
158054,692.97,1
158104,352.13,1
158105,94.7,1
158119,118.8,1
158179,897.9,1
158205,550.53,1
158260,265.9,1
158272,428.4,1
158336,204.17,1
158376,349.3,1
158413,39.2,1
158466,222.33,1
158482,0.9,1
158706,6.03,1
